Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0163316307
2	3	0	0.0326632614
3	3	0	0.0489948921
4	3	0	0.0653265229
5	4	0	0.0816581536
6	4	0	0.0979897843
7	4	0	0.114321415
8	5	0	0.130653046
9	5	0	0.146984676
10	5	0	0.163316307
11	6	0	0.179647938
12	6	0	0.195979569
13	6	0	0.212311199
14	6	0	0.22864283
15	7	0	0.244974461
16	7	0	0.261306091
17	7	0	0.277637722
18	8	0	0.293969353
19	8	0	0.310300984
20	8	0	0.326632614
21	9	0	0.342964245
22	9	0	0.359295876
23	9	0	0.375627506
24	10	0	0.391959137
25	10	0	0.408290768
26	10	0	0.424622399
27	11	0	0.440954029
28	11	0	0.45728566
29	11	0	0.473617291
30	11	0	0.489948921
31	12	0	0.506280552
32	12	0	0.522612183
33	12	0	0.538943814
34	13	0	0.555275444
35	13	0	0.571607075
36	13	0	0.587938706
37	14	0	0.604270336
38	14	0	0.620601967
39	14	0	0.636933598
40	15	0	0.653265229
41	15	0	0.669596859
42	15	0	0.68592849
43	16	0	0.702260121
44	16	0	0.718591751
45	16	0	0.734923382
46	17	0	0.751255013
47	17	0	0.767586644
48	17	0	0.783918274
49	18	0	0.800249905
50	18	0	0.816581536
51	18	0	0.832913166
52	19	0	0.849244797
53	19	0	0.865576428
54	19	0	0.881908059
55	19	0	0.898239689
56	20	0	0.91457132
57	20	0	0.930902951
58	20	0	0.947234582
59	21	0	0.963566212
60	21	0	0.979897843
61	21	0	0.996229474
62	22	0	1.0125611
63	22	0	1.02889274
64	22	0	1.04522437
65	23	0	1.061556
66	23	0	1.07788763
67	24	0	1.09421926
68	24	0	1.11055089
69	24	0	1.12688252
70	25	0	1.14321415
71	25	0	1.15954578
72	26	0	1.17587741
73	26	0	1.19220904
74	26	0	1.20854067
75	27	0	1.2248723
76	27	0	1.24120393
77	27	0	1.25753557
78	28	0	1.2738672
79	28	0	1.29019883
80	29	0	1.30653046
81	29	0	1.32286209
82	29	0	1.33919372
83	30	0	1.35552535
84	30	0	1.37185698
85	30	0	1.38818861
86	31	0	1.40452024
