Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0159748398
2	3	0	0.0319496797
3	4	0	0.0479245195
4	4	0	0.0638993594
5	4	0	0.0798741992
6	5	0	0.095849039
7	5	0	0.111823879
8	5	0	0.127798719
9	6	0	0.143773559
10	6	0	0.159748398
11	6	0	0.175723238
12	7	0	0.191698078
13	7	0	0.207672918
14	7	0	0.223647758
15	8	0	0.239622598
16	8	0	0.255597437
17	8	0	0.271572277
18	9	0	0.287547117
19	9	0	0.303521957
20	9	0	0.319496797
21	10	0	0.335471637
22	10	0	0.351446476
23	10	0	0.367421316
24	11	0	0.383396156
25	11	0	0.399370996
26	11	0	0.415345836
27	12	0	0.431320676
28	12	0	0.447295516
29	12	0	0.463270355
30	12	0	0.479245195
31	13	0	0.495220035
32	13	0	0.511194875
33	13	0	0.527169715
34	14	0	0.543144555
35	14	0	0.559119394
36	15	0	0.575094234
37	15	0	0.591069074
38	15	0	0.607043914
39	16	0	0.623018754
40	16	0	0.638993594
41	16	0	0.654968433
42	17	0	0.670943273
43	17	0	0.686918113
44	17	0	0.702892953
45	18	0	0.718867793
46	18	0	0.734842633
47	18	0	0.750817473
48	19	0	0.766792312
49	19	0	0.782767152
50	19	0	0.798741992
51	20	0	0.814716832
52	20	0	0.830691672
53	20	0	0.846666512
54	21	0	0.862641351
55	21	0	0.878616191
56	21	0	0.894591031
57	22	0	0.910565871
58	22	0	0.926540711
59	22	0	0.942515551
60	23	0	0.95849039
61	23	0	0.97446523
62	23	0	0.99044007
63	24	0	1.00641491
64	24	0	1.02238975
65	25	0	1.03836459
66	25	0	1.05433943
67	25	0	1.07031427
68	26	0	1.08628911
69	26	0	1.10226395
70	27	0	1.11823879
71	27	0	1.13421363
72	27	0	1.15018847
73	28	0	1.16616331
74	28	0	1.18213815
75	29	0	1.19811299
76	29	0	1.21408783
77	30	0	1.23006267
78	30	0	1.24603751
79	30	0	1.26201235
80	31	0	1.27798719
81	31	0	1.29396203
82	32	0	1.30993687
83	32	0	1.32591171
