Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0168068524
2	2	0	0.0336137048
3	3	0	0.0504205572
4	3	0	0.0672274096
5	3	0	0.084034262
6	4	0	0.100841114
7	4	0	0.117647967
8	4	0	0.134454819
9	5	0	0.151261672
10	5	0	0.168068524
11	5	0	0.184875376
12	5	0	0.201682229
13	6	0	0.218489081
14	6	0	0.235295934
15	6	0	0.252102786
16	6	0	0.268909638
17	7	0	0.285716491
18	7	0	0.302523343
19	7	0	0.319330196
20	8	0	0.336137048
21	8	0	0.3529439
22	8	0	0.369750753
23	8	0	0.386557605
24	9	0	0.403364458
25	9	0	0.42017131
26	9	0	0.436978162
27	10	0	0.453785015
28	10	0	0.470591867
29	10	0	0.48739872
30	10	0	0.504205572
31	11	0	0.521012424
32	11	0	0.537819277
33	11	0	0.554626129
34	12	0	0.571432982
35	12	0	0.588239834
36	12	0	0.605046686
37	13	0	0.621853539
38	13	0	0.638660391
39	13	0	0.655467244
40	13	0	0.672274096
41	14	0	0.689080948
42	14	0	0.705887801
43	14	0	0.722694653
44	15	0	0.739501506
45	15	0	0.756308358
46	15	0	0.77311521
47	15	0	0.789922063
48	16	0	0.806728915
49	16	0	0.823535768
50	16	0	0.84034262
51	17	0	0.857149473
52	17	0	0.873956325
53	17	0	0.890763177
54	18	0	0.90757003
55	18	0	0.924376882
56	18	0	0.941183735
57	18	0	0.957990587
58	19	0	0.974797439
59	19	0	0.991604292
60	19	0	1.00841114
61	20	0	1.025218
62	20	0	1.04202485
63	20	0	1.0588317
64	21	0	1.07563855
65	21	0	1.09244541
66	21	0	1.10925226
67	22	0	1.12605911
68	22	0	1.14286596
69	22	0	1.15967282
70	23	0	1.17647967
71	23	0	1.19328652
72	23	0	1.21009337
73	23	0	1.22690023
74	24	0	1.24370708
75	24	0	1.26051393
76	24	0	1.27732078
77	25	0	1.29412763
78	25	0	1.31093449
79	25	0	1.32774134
80	26	0	1.34454819
81	26	0	1.36135504
82	26	0	1.3781619
83	27	0	1.39496875
84	27	0	1.4117756
85	27	0	1.42858245
86	28	0	1.44538931
87	28	0	1.46219616
88	28	0	1.47900301
89	29	0	1.49580986
90	29	0	1.51261672
91	29	0	1.52942357
