Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0163689838
2	3	0	0.0327379676
3	4	0	0.0491069514
4	4	0	0.0654759352
5	4	0	0.081844919
6	5	0	0.0982139029
7	5	0	0.114582887
8	5	0	0.13095187
9	6	0	0.147320854
10	6	0	0.163689838
11	6	0	0.180058822
12	7	0	0.196427806
13	7	0	0.21279679
14	7	0	0.229165773
15	7	0	0.245534757
16	8	0	0.261903741
17	8	0	0.278272725
18	8	0	0.294641709
19	9	0	0.311010692
20	9	0	0.327379676
21	9	0	0.34374866
22	10	0	0.360117644
23	10	0	0.376486628
24	10	0	0.392855611
25	10	0	0.409224595
26	11	0	0.425593579
27	11	0	0.441962563
28	11	0	0.458331547
29	12	0	0.47470053
30	12	0	0.491069514
31	12	0	0.507438498
32	13	0	0.523807482
33	13	0	0.540176466
34	13	0	0.55654545
35	14	0	0.572914433
36	14	0	0.589283417
37	14	0	0.605652401
38	15	0	0.622021385
39	15	0	0.638390369
40	15	0	0.654759352
41	16	0	0.671128336
42	16	0	0.68749732
43	16	0	0.703866304
44	16	0	0.720235288
45	17	0	0.736604271
46	17	0	0.752973255
47	17	0	0.769342239
48	18	0	0.785711223
49	18	0	0.802080207
50	18	0	0.81844919
51	19	0	0.834818174
52	19	0	0.851187158
53	19	0	0.867556142
54	20	0	0.883925126
55	20	0	0.90029411
56	20	0	0.916663093
57	21	0	0.933032077
58	21	0	0.949401061
59	21	0	0.965770045
60	21	0	0.982139029
61	22	0	0.998508012
62	22	0	1.014877
63	22	0	1.03124598
64	23	0	1.04761496
65	23	0	1.06398395
66	24	0	1.08035293
67	24	0	1.09672192
68	24	0	1.1130909
69	25	0	1.12945988
70	25	0	1.14582887
71	25	0	1.16219785
72	26	0	1.17856683
73	26	0	1.19493582
74	26	0	1.2113048
75	27	0	1.22767379
76	27	0	1.24404277
77	28	0	1.26041175
78	28	0	1.27678074
79	28	0	1.29314972
80	29	0	1.3095187
81	29	0	1.32588769
82	29	0	1.34225667
83	30	0	1.35862566
84	30	0	1.37499464
85	30	0	1.39136362
86	31	0	1.40773261
87	31	0	1.42410159
88	32	0	1.44047058
89	32	0	1.45683956
90	32	0	1.47320854
91	33	0	1.48957753
92	33	0	1.50594651
93	33	0	1.52231549
94	34	0	1.53868448
95	34	0	1.55505346
96	35	0	1.57142245
97	35	0	1.58779143
98	35	0	1.60416041
99	36	0	1.6205294
100	36	0	1.63689838
101	37	0	1.65326736
102	38	0	1.66963635
103	38	0	1.68600533
104	38	0	1.70237432
