Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0170050595
2	3	0	0.0340101191
3	3	0	0.0510151786
4	3	0	0.0680202382
5	4	0	0.0850252977
6	4	0	0.102030357
7	4	0	0.119035417
8	4	0	0.136040476
9	5	0	0.153045536
10	5	0	0.170050595
11	5	0	0.187055655
12	6	0	0.204060715
13	6	0	0.221065774
14	6	0	0.238070834
15	6	0	0.255075893
16	7	0	0.272080953
17	7	0	0.289086012
18	7	0	0.306091072
19	8	0	0.323096131
20	8	0	0.340101191
21	8	0	0.35710625
22	8	0	0.37411131
23	9	0	0.39111637
24	9	0	0.408121429
25	9	0	0.425126489
26	10	0	0.442131548
27	10	0	0.459136608
28	10	0	0.476141667
29	10	0	0.493146727
30	11	0	0.510151786
31	11	0	0.527156846
32	11	0	0.544161906
33	12	0	0.561166965
34	12	0	0.578172025
35	12	0	0.595177084
36	13	0	0.612182144
37	13	0	0.629187203
38	13	0	0.646192263
39	13	0	0.663197322
40	14	0	0.680202382
41	14	0	0.697207441
42	14	0	0.714212501
43	15	0	0.731217561
44	15	0	0.74822262
45	15	0	0.76522768
46	16	0	0.782232739
47	16	0	0.799237799
48	16	0	0.816242858
49	16	0	0.833247918
50	17	0	0.850252977
51	17	0	0.867258037
52	17	0	0.884263096
53	18	0	0.901268156
54	18	0	0.918273216
55	18	0	0.935278275
56	19	0	0.952283335
57	19	0	0.969288394
58	19	0	0.986293454
59	19	0	1.00329851
60	20	0	1.02030357
61	20	0	1.03730863
62	21	0	1.05431369
63	21	0	1.07131875
64	21	0	1.08832381
65	22	0	1.10532887
66	22	0	1.12233393
67	22	0	1.13933899
68	23	0	1.15634405
69	23	0	1.17334911
70	23	0	1.19035417
71	24	0	1.20735923
72	24	0	1.22436429
73	24	0	1.24136935
74	25	0	1.25837441
75	25	0	1.27537947
76	25	0	1.29238453
77	26	0	1.30938959
78	26	0	1.32639464
79	26	0	1.3433997
80	27	0	1.36040476
81	27	0	1.37740982
82	27	0	1.39441488
83	28	0	1.41141994
84	28	0	1.428425
85	28	0	1.44543006
86	29	0	1.46243512
87	29	0	1.47944018
88	30	0	1.49644524
89	30	0	1.5134503
90	30	0	1.53045536
91	31	0	1.54746042
92	31	0	1.56446548
93	31	0	1.58147054
94	32	0	1.5984756
95	32	0	1.61548066
96	32	0	1.63248572
97	33	0	1.64949078
98	33	0	1.66649584
99	34	0	1.6835009
100	34	0	1.70050595
101	35	0	1.71751101
102	35	0	1.73451607
103	36	0	1.75152113
104	36	0	1.76852619
105	36	0	1.78553125
106	37	0	1.80253631
107	37	0	1.81954137
108	38	0	1.83654643
109	38	0	1.85355149
110	38	0	1.87055655
111	39	0	1.88756161
112	39	0	1.90456667
113	39	0	1.92157173
114	40	0	1.93857679
115	40	0	1.95558185
116	40	0	1.97258691
117	41	0	1.98959197
118	41	0	2.00659703
119	41	0	2.02360209
120	42	0	2.04060715
121	42	0	2.05761221
122	42	0	2.07461726
123	43	0	2.09162232
124	43	0	2.10862738
125	43	0	2.12563244
126	44	0	2.1426375
127	44	0	2.15964256
128	44	0	2.17664762
129	45	0	2.19365268
130	45	0	2.21065774
131	45	0	2.2276628
132	46	0	2.24466786
133	46	0	2.26167292
134	47	0	2.27867798
135	47	0	2.29568304
136	47	0	2.3126881
137	48	0	2.32969316
138	48	0	2.34669822
139	48	0	2.36370328
140	49	0	2.38070834
