Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0164542949
2	3	0	0.0329085898
3	3	0	0.0493628846
4	4	0	0.0658171795
5	4	0	0.0822714744
6	4	0	0.0987257693
7	5	0	0.115180064
8	5	0	0.131634359
9	5	0	0.148088654
10	6	0	0.164542949
11	6	0	0.180997244
12	6	0	0.197451539
13	7	0	0.213905833
14	7	0	0.230360128
15	7	0	0.246814423
16	7	0	0.263268718
17	8	0	0.279723013
18	8	0	0.296177308
19	8	0	0.312631603
20	9	0	0.329085898
21	9	0	0.345540193
22	9	0	0.361994487
23	10	0	0.378448782
24	10	0	0.394903077
25	10	0	0.411357372
26	11	0	0.427811667
27	11	0	0.444265962
28	11	0	0.460720257
29	11	0	0.477174552
30	12	0	0.493628846
31	12	0	0.510083141
32	12	0	0.526537436
33	13	0	0.542991731
34	13	0	0.559446026
35	13	0	0.575900321
36	14	0	0.592354616
37	14	0	0.608808911
38	14	0	0.625263205
39	15	0	0.6417175
40	15	0	0.658171795
41	15	0	0.67462609
42	16	0	0.691080385
43	16	0	0.70753468
44	16	0	0.723988975
45	16	0	0.74044327
46	17	0	0.756897565
47	17	0	0.773351859
48	17	0	0.789806154
49	18	0	0.806260449
50	18	0	0.822714744
51	18	0	0.839169039
52	19	0	0.855623334
53	19	0	0.872077629
54	19	0	0.888531924
55	20	0	0.904986218
56	20	0	0.921440513
57	20	0	0.937894808
58	21	0	0.954349103
59	21	0	0.970803398
60	21	0	0.987257693
61	21	0	1.00371199
62	22	0	1.02016628
63	22	0	1.03662058
64	23	0	1.05307487
65	23	0	1.06952917
66	23	0	1.08598346
67	24	0	1.10243776
68	24	0	1.11889205
69	24	0	1.13534635
70	25	0	1.15180064
71	25	0	1.16825494
72	25	0	1.18470923
73	26	0	1.20116353
74	26	0	1.21761782
75	26	0	1.23407212
76	27	0	1.25052641
77	27	0	1.26698071
78	28	0	1.283435
79	28	0	1.2998893
80	28	0	1.31634359
81	29	0	1.33279789
82	29	0	1.34925218
83	29	0	1.36570648
84	30	0	1.38216077
85	30	0	1.39861506
86	30	0	1.41506936
87	31	0	1.43152365
88	31	0	1.44797795
89	31	0	1.46443224
90	32	0	1.48088654
91	32	0	1.49734083
92	33	0	1.51379513
93	33	0	1.53024942
94	33	0	1.54670372
95	34	0	1.56315801
96	34	0	1.57961231
97	34	0	1.5960666
98	35	0	1.6125209
99	35	0	1.62897519
100	36	0	1.64542949
101	37	0	1.66188378
102	37	0	1.67833808
103	38	0	1.69479237
104	38	0	1.71124667
105	38	0	1.72770096
106	39	0	1.74415526
107	39	0	1.76060955
108	40	0	1.77706385
109	40	0	1.79351814
110	40	0	1.80997244
111	41	0	1.82642673
112	41	0	1.84288103
