Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0163529335
2	3	0	0.0327058671
3	3	0	0.0490588006
4	4	0	0.0654117341
5	4	0	0.0817646676
6	5	0	0.0981176012
7	5	0	0.114470535
8	5	0	0.130823468
9	5	0	0.147176402
10	6	0	0.163529335
11	6	0	0.179882269
12	6	0	0.196235202
13	7	0	0.212588136
14	7	0	0.228941069
15	7	0	0.245294003
16	8	0	0.261646936
17	8	0	0.27799987
18	8	0	0.294352804
19	8	0	0.310705737
20	9	0	0.327058671
21	9	0	0.343411604
22	9	0	0.359764538
23	10	0	0.376117471
24	10	0	0.392470405
25	10	0	0.408823338
26	11	0	0.425176272
27	11	0	0.441529205
28	11	0	0.457882139
29	12	0	0.474235072
30	12	0	0.490588006
31	12	0	0.506940939
32	12	0	0.523293873
33	13	0	0.539646806
34	13	0	0.55599974
35	13	0	0.572352673
36	14	0	0.588705607
37	14	0	0.605058541
38	14	0	0.621411474
39	15	0	0.637764408
40	15	0	0.654117341
41	15	0	0.670470275
42	16	0	0.686823208
43	16	0	0.703176142
44	16	0	0.719529075
45	17	0	0.735882009
46	17	0	0.752234942
47	17	0	0.768587876
48	18	0	0.784940809
49	18	0	0.801293743
50	18	0	0.817646676
51	19	0	0.83399961
52	19	0	0.850352543
53	19	0	0.866705477
54	19	0	0.883058411
55	20	0	0.899411344
56	20	0	0.915764278
57	20	0	0.932117211
58	21	0	0.948470145
59	21	0	0.964823078
60	21	0	0.981176012
61	22	0	0.997528945
62	22	0	1.01388188
63	22	0	1.03023481
64	23	0	1.04658775
65	23	0	1.06294068
66	23	0	1.07929361
67	24	0	1.09564655
68	24	0	1.11199948
69	24	0	1.12835241
70	25	0	1.14470535
71	25	0	1.16105828
72	26	0	1.17741121
73	26	0	1.19376415
74	26	0	1.21011708
75	27	0	1.22647001
76	27	0	1.24282295
77	27	0	1.25917588
78	28	0	1.27552882
79	28	0	1.29188175
80	28	0	1.30823468
81	29	0	1.32458762
82	29	0	1.34094055
83	30	0	1.35729348
84	30	0	1.37364642
85	30	0	1.38999935
86	31	0	1.40635228
87	31	0	1.42270522
88	31	0	1.43905815
89	32	0	1.45541108
90	32	0	1.47176402
91	33	0	1.48811695
92	33	0	1.50446988
93	33	0	1.52082282
94	34	0	1.53717575
95	34	0	1.55352869
96	35	0	1.56988162
97	35	0	1.58623455
98	35	0	1.60258749
99	36	0	1.61894042
100	36	0	1.63529335
101	38	0	1.65164629
102	38	0	1.66799922
103	39	0	1.68435215
104	39	0	1.70070509
105	39	0	1.71705802
106	40	0	1.73341095
107	40	0	1.74976389
108	41	0	1.76611682
109	41	0	1.78246975
110	41	0	1.79882269
111	42	0	1.81517562
112	42	0	1.83152856
113	43	0	1.84788149
114	43	0	1.86423442
115	43	0	1.88058736
116	44	0	1.89694029
