#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
260556,212.00,-0.59,
260608,212.00,-0.59,
260659,212.00,-0.59,
260709,214.00,-0.36,
260760,212.00,-0.59,
260811,211.00,-0.70,
260864,212.00,-0.59,
260915,212.00,-0.59,
260965,213.00,-0.47,
261017,212.00,-0.59,
261068,211.00,-0.70,
261118,211.00,-0.70,
261170,211.00,-0.70,
261222,212.00,-0.59,
261272,213.00,-0.47,
261323,212.00,-0.59,
261374,211.00,-0.70,
261427,212.00,-0.59,
261478,211.00,-0.70,
261528,211.00,-0.70,
261580,212.00,-0.59,
261632,212.00,-0.59,
261683,211.00,-0.70,
261733,211.00,-0.70,
261784,212.00,-0.59,
261835,211.00,-0.70,
261888,214.00,-0.36,
261939,212.00,-0.59,
261989,212.00,-0.59,
262040,212.00,-0.59,
262091,211.00,-0.70,
262144,236.00,2.18,
262195,302.00,9.78,
262245,403.00,21.41,
262296,501.00,32.70,
262347,521.00,35.00,
262398,548.00,38.11,
262451,552.00,38.57,
262502,530.00,36.04,
262553,519.00,34.77,
262604,523.00,35.23,
262654,529.00,35.92,
262706,524.00,35.34,
262758,522.00,35.11,
262808,520.00,34.88,
262860,523.00,35.23,
262912,524.00,35.34,
262962,524.00,35.34,
263014,524.00,35.34,
263064,526.00,35.57,
263115,527.00,35.69,
263166,526.00,35.57,
263219,525.00,35.46,
263270,527.00,35.69,
263320,527.00,35.69,
263372,526.00,35.57,
263424,521.00,35.00,
263474,520.00,34.88,
263526,518.00,34.65,
263576,521.00,35.00,
263627,519.00,34.77,
263680,519.00,34.77,
263730,518.00,34.65,
263781,521.00,35.00,
263833,518.00,34.65,
263883,516.00,34.42,
263934,517.00,34.54,
263987,515.00,34.31,
264037,514.00,34.19,
264089,514.00,34.19,
264140,515.00,34.31,
264190,514.00,34.19,
264243,515.00,34.31,
264294,516.00,34.42,
264344,513.00,34.08,
264396,515.00,34.31,
264446,514.00,34.19,
264499,516.00,34.42,
264550,516.00,34.42,
264600,516.00,34.42,
264652,514.00,34.19,
264704,514.00,34.19,
264754,512.00,33.96,
264806,511.00,33.85,
264856,511.00,33.85,
264908,514.00,34.19,
264960,515.00,34.31,
265010,513.00,34.08,
265061,512.00,33.96,
265113,514.00,34.19,
265164,522.00,35.11,
265214,514.00,34.19,
265267,509.00,33.62,
265317,514.00,34.19,
265368,514.00,34.19,
265420,514.00,34.19,
265472,513.00,34.08,
265523,513.00,34.08,
265574,515.00,34.31,
265624,517.00,34.54,
265676,518.00,34.65,
265728,515.00,34.31,
265778,515.00,34.31,
265830,514.00,34.19,
265881,515.00,34.31,
265931,514.00,34.19,
265984,515.00,34.31,
266035,515.00,34.31,
266085,516.00,34.42,
266137,517.00,34.54,
266188,518.00,34.65,
266238,519.00,34.77,
266291,520.00,34.88,
266341,520.00,34.88,
266392,518.00,34.65,
266444,516.00,34.42,
266494,519.00,34.77,
266546,519.00,34.77,
266598,520.00,34.88,
266648,521.00,35.00,
266700,521.00,35.00,
266752,521.00,35.00,
266802,519.00,34.77,
266854,519.00,34.77,
266905,520.00,34.88,
266955,516.00,34.42,
267008,520.00,34.88,
267059,519.00,34.77,
267109,517.00,34.54,
267161,519.00,34.77,
267212,520.00,34.88,
267262,520.00,34.88,
267315,519.00,34.77,
267365,519.00,34.77,
267416,520.00,34.88,
267468,519.00,34.77,
267518,521.00,35.00,
267571,521.00,35.00,
267622,522.00,35.11,
267672,523.00,35.23,
267724,521.00,35.00,
267776,523.00,35.23,
267826,522.00,35.11,
267878,523.00,35.23,
267928,523.00,35.23,
267980,522.00,35.11,
268032,523.00,35.23,
268082,523.00,35.23,
268134,520.00,34.88,
268185,520.00,34.88,
268235,522.00,35.11,
268288,521.00,35.00,
268339,521.00,35.00,
268389,520.00,34.88,
268441,519.00,34.77,
268492,524.00,35.34,
268542,519.00,34.77,
268595,522.00,35.11,
268645,520.00,34.88,
268696,523.00,35.23,
268748,524.00,35.34,
268798,522.00,35.11,
268851,522.00,35.11,
268901,521.00,35.00,
268952,522.00,35.11,
269004,518.00,34.65,
269054,521.00,35.00,
269107,520.00,34.88,
269158,522.00,35.11,
269208,521.00,35.00,
269260,521.00,35.00,
269312,524.00,35.34,
269362,522.00,35.11,
269414,523.00,35.23,
269465,520.00,34.88,
269515,520.00,34.88,
269568,521.00,35.00,
269619,520.00,34.88,
269669,519.00,34.77,
269721,522.00,35.11,
269771,522.00,35.11,
269824,520.00,34.88,
269875,521.00,35.00,
269925,519.00,34.77,
269977,521.00,35.00,
270028,520.00,34.88,
270078,521.00,35.00,
270131,524.00,35.34,
270182,521.00,35.00,
270232,521.00,35.00,
270284,521.00,35.00,
270336,523.00,35.23,
270386,521.00,35.00,
270438,521.00,35.00,
270489,521.00,35.00,
270539,523.00,35.23,
270592,522.00,35.11,
270643,521.00,35.00,
270693,522.00,35.11,
270745,523.00,35.23,
270796,519.00,34.77,
270846,520.00,34.88,
270899,520.00,34.88,
270949,523.00,35.23,
271001,523.00,35.23,
271052,521.00,35.00,
271102,524.00,35.34,
271155,523.00,35.23,
