Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0173630186
2	2	0	0.0347260373
3	3	0	0.0520890559
4	3	0	0.0694520746
5	3	0	0.0868150932
6	4	0	0.104178112
7	4	0	0.121541131
8	4	0	0.138904149
9	5	0	0.156267168
10	5	0	0.173630186
11	5	0	0.190993205
12	5	0	0.208356224
13	6	0	0.225719242
14	6	0	0.243082261
15	6	0	0.26044528
16	7	0	0.277808298
17	7	0	0.295171317
18	7	0	0.312534336
19	7	0	0.329897354
20	8	0	0.347260373
21	8	0	0.364623392
22	8	0	0.38198641
23	8	0	0.399349429
24	9	0	0.416712448
25	9	0	0.434075466
26	9	0	0.451438485
27	9	0	0.468801503
28	10	0	0.486164522
29	10	0	0.503527541
30	10	0	0.520890559
31	11	0	0.538253578
32	11	0	0.555616597
33	11	0	0.572979615
34	11	0	0.590342634
35	12	0	0.607705653
36	12	0	0.625068671
37	12	0	0.64243169
38	13	0	0.659794709
39	13	0	0.677157727
40	13	0	0.694520746
41	13	0	0.711883765
42	14	0	0.729246783
43	14	0	0.746609802
44	14	0	0.76397282
45	15	0	0.781335839
46	15	0	0.798698858
47	15	0	0.816061876
48	15	0	0.833424895
49	16	0	0.850787914
50	16	0	0.868150932
51	16	0	0.885513951
52	17	0	0.90287697
53	17	0	0.920239988
54	17	0	0.937603007
55	18	0	0.954966026
56	18	0	0.972329044
57	18	0	0.989692063
58	19	0	1.00705508
59	19	0	1.0244181
60	19	0	1.04178112
61	20	0	1.05914414
62	20	0	1.07650716
63	20	0	1.09387017
64	21	0	1.11123319
65	21	0	1.12859621
66	21	0	1.14595923
