Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0220750297
2	1	0	0.0441500594
3	1	0	0.0662250891
4	1	0	0.0883001188
5	2	0	0.110375148
6	2	0	0.132450178
7	2	0	0.154525208
8	2	0	0.176600238
9	2	0	0.198675267
10	3	0	0.220750297
11	3	0	0.242825327
12	3	0	0.264900356
13	3	0	0.286975386
14	3	0	0.309050416
15	4	0	0.331125445
16	4	0	0.353200475
17	4	0	0.375275505
18	4	0	0.397350534
19	4	0	0.419425564
20	5	0	0.441500594
21	5	0	0.463575623
22	5	0	0.485650653
23	5	0	0.507725683
24	5	0	0.529800713
25	6	0	0.551875742
26	6	0	0.573950772
27	6	0	0.596025802
28	6	0	0.618100831
29	7	0	0.640175861
30	7	0	0.662250891
31	7	0	0.68432592
32	7	0	0.70640095
33	7	0	0.72847598
34	8	0	0.750551009
35	8	0	0.772626039
36	8	0	0.794701069
37	8	0	0.816776098
38	8	0	0.838851128
39	9	0	0.860926158
40	9	0	0.883001188
41	9	0	0.905076217
42	9	0	0.927151247
43	9	0	0.949226277
44	10	0	0.971301306
45	10	0	0.993376336
46	10	0	1.01545137
47	10	0	1.0375264
48	11	0	1.05960143
49	11	0	1.08167645
50	11	0	1.10375148
51	11	0	1.12582651
52	11	0	1.14790154
53	12	0	1.16997657
54	12	0	1.1920516
55	12	0	1.21412663
56	12	0	1.23620166
57	12	0	1.25827669
58	13	0	1.28035172
59	13	0	1.30242675
60	13	0	1.32450178
61	13	0	1.34657681
62	13	0	1.36865184
63	14	0	1.39072687
64	14	0	1.4128019
65	14	0	1.43487693
66	14	0	1.45695196
67	14	0	1.47902699
68	15	0	1.50110202
69	15	0	1.52317705
70	15	0	1.54525208
71	15	0	1.56732711
