Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0167403589
2	2	0	0.0334807178
3	3	0	0.0502210767
4	3	0	0.0669614355
5	3	0	0.0837017944
6	4	0	0.100442153
7	4	0	0.117182512
8	4	0	0.133922871
9	4	0	0.15066323
10	5	0	0.167403589
11	5	0	0.184143948
12	5	0	0.200884307
13	5	0	0.217624665
14	6	0	0.234365024
15	6	0	0.251105383
16	6	0	0.267845742
17	7	0	0.284586101
18	7	0	0.30132646
19	7	0	0.318066819
20	7	0	0.334807178
21	8	0	0.351547537
22	8	0	0.368287895
23	8	0	0.385028254
24	9	0	0.401768613
25	9	0	0.418508972
26	9	0	0.435249331
27	10	0	0.45198969
28	10	0	0.468730049
29	10	0	0.485470408
30	10	0	0.502210767
31	11	0	0.518951125
32	11	0	0.535691484
33	11	0	0.552431843
34	12	0	0.569172202
35	12	0	0.585912561
36	12	0	0.60265292
37	12	0	0.619393279
38	13	0	0.636133638
39	13	0	0.652873996
40	13	0	0.669614355
41	14	0	0.686354714
42	14	0	0.703095073
43	14	0	0.719835432
44	15	0	0.736575791
45	15	0	0.75331615
46	15	0	0.770056509
47	15	0	0.786796868
48	16	0	0.803537226
49	16	0	0.820277585
50	16	0	0.837017944
51	17	0	0.853758303
52	17	0	0.870498662
53	17	0	0.887239021
54	17	0	0.90397938
55	18	0	0.920719739
56	18	0	0.937460098
57	18	0	0.954200456
58	19	0	0.970940815
59	19	0	0.987681174
60	19	0	1.00442153
61	20	0	1.02116189
62	20	0	1.03790225
63	20	0	1.05464261
64	21	0	1.07138297
65	21	0	1.08812333
66	21	0	1.10486369
67	22	0	1.12160405
68	22	0	1.1383444
69	22	0	1.15508476
70	23	0	1.17182512
71	23	0	1.18856548
72	24	0	1.20530584
73	24	0	1.2220462
74	24	0	1.23878656
75	25	0	1.25552692
76	25	0	1.27226728
77	25	0	1.28900763
78	26	0	1.30574799
79	26	0	1.32248835
80	26	0	1.33922871
81	27	0	1.35596907
82	27	0	1.37270943
83	27	0	1.38944979
84	28	0	1.40619015
85	28	0	1.42293051
86	28	0	1.43967086
87	29	0	1.45641122
88	29	0	1.47315158
89	30	0	1.48989194
90	30	0	1.5066323
91	30	0	1.52337266
92	31	0	1.54011302
93	31	0	1.55685338
94	31	0	1.57359374
95	32	0	1.59033409
96	32	0	1.60707445
97	32	0	1.62381481
98	33	0	1.64055517
