Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0181247326
2	2	0	0.0362494652
3	2	0	0.0543741978
4	3	0	0.0724989304
5	3	0	0.090623663
6	3	0	0.108748396
7	4	0	0.126873128
8	4	0	0.144997861
9	4	0	0.163122593
10	4	0	0.181247326
11	5	0	0.199372059
12	5	0	0.217496791
13	5	0	0.235621524
14	5	0	0.253746256
15	6	0	0.271870989
16	6	0	0.289995722
17	6	0	0.308120454
18	6	0	0.326245187
19	7	0	0.34436992
20	7	0	0.362494652
21	7	0	0.380619385
22	8	0	0.398744117
23	8	0	0.41686885
24	8	0	0.434993583
25	8	0	0.453118315
26	9	0	0.471243048
27	9	0	0.48936778
28	9	0	0.507492513
29	9	0	0.525617246
30	10	0	0.543741978
31	10	0	0.561866711
32	10	0	0.579991443
33	10	0	0.598116176
34	11	0	0.616240909
35	11	0	0.634365641
36	11	0	0.652490374
37	11	0	0.670615106
38	12	0	0.688739839
39	12	0	0.706864572
40	12	0	0.724989304
41	13	0	0.743114037
42	13	0	0.761238769
43	13	0	0.779363502
44	13	0	0.797488235
45	14	0	0.815612967
46	14	0	0.8337377
47	14	0	0.851862432
48	14	0	0.869987165
49	15	0	0.888111898
50	15	0	0.90623663
51	15	0	0.924361363
52	16	0	0.942486096
53	16	0	0.960610828
54	16	0	0.978735561
55	16	0	0.996860293
56	17	0	1.01498503
57	17	0	1.03310976
58	17	0	1.05123449
59	18	0	1.06935922
60	18	0	1.08748396
61	18	0	1.10560869
62	19	0	1.12373342
63	19	0	1.14185815
64	19	0	1.15998289
65	20	0	1.17810762
66	20	0	1.19623235
67	20	0	1.21435708
68	20	0	1.23248182
69	21	0	1.25060655
70	21	0	1.26873128
71	21	0	1.28685602
72	22	0	1.30498075
73	22	0	1.32310548
74	22	0	1.34123021
75	23	0	1.35935495
76	23	0	1.37747968
77	23	0	1.39560441
78	24	0	1.41372914
79	24	0	1.43185388
80	24	0	1.44997861
81	24	0	1.46810334
82	25	0	1.48622807
83	25	0	1.50435281
84	25	0	1.52247754
