Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0233235796
2	2	0	0.0466471592
3	2	0	0.0699707388
4	2	0	0.0932943184
5	2	0	0.116617898
6	3	0	0.139941478
7	3	0	0.163265057
8	3	0	0.186588637
9	3	0	0.209912216
10	3	0	0.233235796
11	4	0	0.256559375
12	4	0	0.279882955
13	4	0	0.303206535
14	4	0	0.326530114
15	4	0	0.349853694
16	5	0	0.373177273
17	5	0	0.396500853
18	5	0	0.419824433
19	5	0	0.443148012
20	5	0	0.466471592
21	6	0	0.489795171
22	6	0	0.513118751
23	6	0	0.536442331
24	6	0	0.55976591
25	6	0	0.58308949
26	7	0	0.606413069
27	7	0	0.629736649
28	7	0	0.653060229
29	7	0	0.676383808
30	7	0	0.699707388
31	8	0	0.723030967
32	8	0	0.746354547
33	8	0	0.769678126
34	8	0	0.793001706
35	8	0	0.816325286
36	9	0	0.839648865
37	9	0	0.862972445
38	9	0	0.886296024
39	9	0	0.909619604
40	9	0	0.932943184
41	9	0	0.956266763
42	10	0	0.979590343
43	10	0	1.00291392
44	10	0	1.0262375
45	10	0	1.04956108
46	11	0	1.07288466
47	11	0	1.09620824
48	11	0	1.11953182
49	11	0	1.1428554
50	11	0	1.16617898
51	12	0	1.18950256
52	12	0	1.21282614
53	12	0	1.23614972
54	12	0	1.2594733
55	13	0	1.28279688
56	13	0	1.30612046
57	13	0	1.32944404
58	13	0	1.35276762
59	13	0	1.3760912
60	14	0	1.39941478
