Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0161108461
2	3	0	0.0322216921
3	4	0	0.0483325382
4	4	0	0.0644433842
5	5	0	0.0805542303
6	5	0	0.0966650764
7	5	0	0.112775922
8	6	0	0.128886768
9	6	0	0.144997615
10	6	0	0.161108461
11	6	0	0.177219307
12	7	0	0.193330153
13	7	0	0.209440999
14	7	0	0.225551845
15	8	0	0.241662691
16	8	0	0.257773537
17	8	0	0.273884383
18	9	0	0.289995229
19	9	0	0.306106075
20	9	0	0.322216921
21	10	0	0.338327767
22	10	0	0.354438613
23	10	0	0.370549459
24	11	0	0.386660305
25	11	0	0.402771152
26	11	0	0.418881998
27	12	0	0.434992844
28	12	0	0.45110369
29	12	0	0.467214536
30	12	0	0.483325382
31	13	0	0.499436228
32	13	0	0.515547074
33	13	0	0.53165792
34	14	0	0.547768766
35	14	0	0.563879612
36	14	0	0.579990458
37	15	0	0.596101304
38	15	0	0.61221215
39	15	0	0.628322996
40	16	0	0.644433842
41	16	0	0.660544688
42	16	0	0.676655535
43	17	0	0.692766381
44	17	0	0.708877227
45	17	0	0.724988073
46	18	0	0.741098919
47	18	0	0.757209765
48	18	0	0.773320611
49	19	0	0.789431457
50	19	0	0.805542303
51	19	0	0.821653149
52	20	0	0.837763995
53	20	0	0.853874841
54	20	0	0.869985687
55	21	0	0.886096533
56	21	0	0.902207379
57	21	0	0.918318225
58	22	0	0.934429071
59	22	0	0.950539918
60	22	0	0.966650764
61	23	0	0.98276161
62	23	0	0.998872456
63	23	0	1.0149833
64	24	0	1.03109415
65	24	0	1.04720499
66	24	0	1.06331584
67	25	0	1.07942669
68	25	0	1.09553753
69	26	0	1.11164838
70	26	0	1.12775922
71	26	0	1.14387007
