Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0156481154
2	3	0	0.0312962308
3	3	0	0.0469443462
4	3	0	0.0625924616
5	4	0	0.078240577
6	4	0	0.0938886924
7	5	0	0.109536808
8	5	0	0.125184923
9	5	0	0.140833039
10	5	0	0.156481154
11	6	0	0.172129269
12	6	0	0.187777385
13	7	0	0.2034255
14	7	0	0.219073616
15	7	0	0.234721731
16	8	0	0.250369847
17	8	0	0.266017962
18	8	0	0.281666077
19	9	0	0.297314193
20	9	0	0.312962308
21	9	0	0.328610424
22	10	0	0.344258539
23	10	0	0.359906654
24	10	0	0.37555477
25	11	0	0.391202885
26	11	0	0.406851001
27	11	0	0.422499116
28	12	0	0.438147231
29	12	0	0.453795347
30	12	0	0.469443462
31	13	0	0.485091578
32	13	0	0.500739693
33	13	0	0.516387808
34	14	0	0.532035924
35	14	0	0.547684039
36	14	0	0.563332155
37	15	0	0.57898027
38	15	0	0.594628386
39	15	0	0.610276501
40	16	0	0.625924616
41	16	0	0.641572732
42	16	0	0.657220847
43	17	0	0.672868963
44	17	0	0.688517078
45	17	0	0.704165193
46	18	0	0.719813309
47	18	0	0.735461424
48	18	0	0.75110954
49	19	0	0.766757655
50	19	0	0.78240577
51	19	0	0.798053886
52	20	0	0.813702001
53	20	0	0.829350117
54	20	0	0.844998232
55	21	0	0.860646347
56	21	0	0.876294463
57	21	0	0.891942578
58	22	0	0.907590694
59	22	0	0.923238809
60	22	0	0.938886924
61	23	0	0.95453504
62	23	0	0.970183155
63	23	0	0.985831271
64	24	0	1.00147939
65	24	0	1.0171275
66	24	0	1.03277562
67	25	0	1.04842373
68	25	0	1.06407185
69	26	0	1.07971996
70	26	0	1.09536808
71	26	0	1.11101619
72	27	0	1.12666431
73	27	0	1.14231242
74	28	0	1.15796054
75	28	0	1.17360866
76	28	0	1.18925677
77	29	0	1.20490489
78	29	0	1.220553
79	30	0	1.23620112
80	30	0	1.25184923
81	30	0	1.26749735
82	31	0	1.28314546
83	31	0	1.29879358
84	32	0	1.31444169
85	32	0	1.33008981
86	33	0	1.34573793
87	33	0	1.36138604
88	33	0	1.37703416
