Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0170332492
2	2	0	0.0340664985
3	2	0	0.0510997477
4	3	0	0.0681329969
5	3	0	0.0851662462
6	3	0	0.102199495
7	4	0	0.119232745
8	4	0	0.136265994
9	4	0	0.153299243
10	4	0	0.170332492
11	5	0	0.187365742
12	5	0	0.204398991
13	5	0	0.22143224
14	5	0	0.238465489
15	6	0	0.255498738
16	6	0	0.272531988
17	6	0	0.289565237
18	6	0	0.306598486
19	7	0	0.323631735
20	7	0	0.340664985
21	7	0	0.357698234
22	8	0	0.374731483
23	8	0	0.391764732
24	8	0	0.408797982
25	8	0	0.425831231
26	9	0	0.44286448
27	9	0	0.459897729
28	9	0	0.476930978
29	9	0	0.493964228
30	10	0	0.510997477
31	10	0	0.528030726
32	10	0	0.545063975
33	11	0	0.562097225
34	11	0	0.579130474
35	11	0	0.596163723
36	11	0	0.613196972
37	12	0	0.630230222
38	12	0	0.647263471
39	12	0	0.66429672
40	12	0	0.681329969
41	13	0	0.698363218
42	13	0	0.715396468
43	13	0	0.732429717
44	14	0	0.749462966
45	14	0	0.766496215
46	14	0	0.783529465
47	14	0	0.800562714
48	15	0	0.817595963
49	15	0	0.834629212
50	15	0	0.851662462
51	16	0	0.868695711
52	16	0	0.88572896
53	16	0	0.902762209
54	16	0	0.919795458
55	17	0	0.936828708
56	17	0	0.953861957
57	17	0	0.970895206
58	18	0	0.987928455
59	18	0	1.0049617
60	18	0	1.02199495
61	19	0	1.0390282
62	19	0	1.05606145
63	19	0	1.0730947
64	19	0	1.09012795
65	20	0	1.1071612
66	20	0	1.12419445
67	20	0	1.1412277
68	21	0	1.15826095
69	21	0	1.1752942
70	21	0	1.19232745
71	22	0	1.2093607
72	22	0	1.22639394
73	22	0	1.24342719
74	23	0	1.26046044
75	23	0	1.27749369
76	23	0	1.29452694
77	24	0	1.31156019
