Iteration	CPUTime	PhysTime	Travels
1	2	0	0.019511583
2	3	0	0.0390231659
3	3	0	0.0585347489
4	3	0	0.0780463318
5	3	0	0.0975579148
6	4	0	0.117069498
7	4	0	0.136581081
8	4	0	0.156092664
9	4	0	0.175604247
10	4	0	0.19511583
11	5	0	0.214627412
12	5	0	0.234138995
13	5	0	0.253650578
14	5	0	0.273162161
15	5	0	0.292673744
16	6	0	0.312185327
17	6	0	0.33169691
18	6	0	0.351208493
19	6	0	0.370720076
20	7	0	0.390231659
21	7	0	0.409743242
22	7	0	0.429254825
23	7	0	0.448766408
24	7	0	0.468277991
25	8	0	0.487789574
26	8	0	0.507301157
27	8	0	0.52681274
28	8	0	0.546324323
29	8	0	0.565835906
30	9	0	0.585347489
31	9	0	0.604859072
32	9	0	0.624370654
33	9	0	0.643882237
34	9	0	0.66339382
35	10	0	0.682905403
36	10	0	0.702416986
37	10	0	0.721928569
38	10	0	0.741440152
39	10	0	0.760951735
40	11	0	0.780463318
41	11	0	0.799974901
42	11	0	0.819486484
43	11	0	0.838998067
44	12	0	0.85850965
45	12	0	0.878021233
46	12	0	0.897532816
47	12	0	0.917044399
48	13	0	0.936555982
49	13	0	0.956067565
50	13	0	0.975579148
51	13	0	0.995090731
52	13	0	1.01460231
53	14	0	1.0341139
54	14	0	1.05362548
55	14	0	1.07313706
56	14	0	1.09264865
57	15	0	1.11216023
58	15	0	1.13167181
59	15	0	1.15118339
60	15	0	1.17069498
61	16	0	1.19020656
62	16	0	1.20971814
63	16	0	1.22922973
64	16	0	1.24874131
65	17	0	1.26825289
66	17	0	1.28776447
67	17	0	1.30727606
68	17	0	1.32678764
69	18	0	1.34629922
70	18	0	1.36581081
71	18	0	1.38532239
72	18	0	1.40483397
73	19	0	1.42434556
74	19	0	1.44385714
75	19	0	1.46336872
76	19	0	1.4828803
77	20	0	1.50239189
78	20	0	1.52190347
79	20	0	1.54141505
80	20	0	1.56092664
81	21	0	1.58043822
82	21	0	1.5999498
83	21	0	1.61946139
84	21	0	1.63897297
