Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0176126347
2	2	0	0.0352252693
3	2	0	0.052837904
4	3	0	0.0704505386
5	3	0	0.0880631733
6	3	0	0.105675808
7	4	0	0.123288443
8	4	0	0.140901077
9	4	0	0.158513712
10	5	0	0.176126347
11	5	0	0.193738981
12	5	0	0.211351616
13	5	0	0.22896425
14	6	0	0.246576885
15	6	0	0.26418952
16	6	0	0.281802154
17	6	0	0.299414789
18	7	0	0.317027424
19	7	0	0.334640058
20	7	0	0.352252693
21	7	0	0.369865328
22	8	0	0.387477962
23	8	0	0.405090597
24	8	0	0.422703232
25	8	0	0.440315866
26	9	0	0.457928501
27	9	0	0.475541136
28	9	0	0.49315377
29	9	0	0.510766405
30	10	0	0.52837904
31	10	0	0.545991674
32	10	0	0.563604309
33	11	0	0.581216943
34	11	0	0.598829578
35	11	0	0.616442213
36	11	0	0.634054847
37	12	0	0.651667482
38	12	0	0.669280117
39	12	0	0.686892751
40	12	0	0.704505386
41	13	0	0.722118021
42	13	0	0.739730655
43	13	0	0.75734329
44	14	0	0.774955925
45	14	0	0.792568559
46	14	0	0.810181194
47	14	0	0.827793829
48	15	0	0.845406463
49	15	0	0.863019098
50	15	0	0.880631733
51	15	0	0.898244367
52	16	0	0.915857002
53	16	0	0.933469636
54	16	0	0.951082271
55	17	0	0.968694906
56	17	0	0.98630754
57	17	0	1.00392018
58	18	0	1.02153281
59	18	0	1.03914544
60	18	0	1.05675808
61	18	0	1.07437071
62	19	0	1.09198335
63	20	0	1.10959598
64	23	0	1.12720862
65	23	0	1.14482125
66	23	0	1.16243389
67	24	0	1.18004652
68	24	0	1.19765916
69	24	0	1.21527179
70	25	0	1.23288443
71	25	0	1.25049706
72	25	0	1.26810969
73	26	0	1.28572233
74	26	0	1.30333496
75	26	0	1.3209476
76	27	0	1.33856023
77	27	0	1.35617287
78	27	0	1.3737855
79	28	0	1.39139814
80	28	0	1.40901077
81	28	0	1.42662341
82	29	0	1.44423604
