Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0195926418
2	1	0	0.0391852837
3	2	0	0.0587779255
4	2	0	0.0783705673
5	2	0	0.0979632091
6	2	0	0.117555851
7	2	0	0.137148493
8	3	0	0.156741135
9	3	0	0.176333776
10	3	0	0.195926418
11	3	0	0.21551906
12	4	0	0.235111702
13	4	0	0.254704344
14	4	0	0.274296986
15	4	0	0.293889627
16	4	0	0.313482269
17	5	0	0.333074911
18	5	0	0.352667553
19	5	0	0.372260195
20	5	0	0.391852837
21	5	0	0.411445478
22	6	0	0.43103812
23	6	0	0.450630762
24	6	0	0.470223404
25	6	0	0.489816046
26	6	0	0.509408688
27	7	0	0.529001329
28	7	0	0.548593971
29	7	0	0.568186613
30	7	0	0.587779255
31	7	0	0.607371897
32	8	0	0.626964539
33	8	0	0.64655718
34	8	0	0.666149822
35	8	0	0.685742464
36	8	0	0.705335106
37	9	0	0.724927748
38	9	0	0.744520389
39	9	0	0.764113031
40	9	0	0.783705673
41	9	0	0.803298315
42	10	0	0.822890957
43	10	0	0.842483599
44	10	0	0.86207624
45	10	0	0.881668882
46	11	0	0.901261524
47	11	0	0.920854166
48	11	0	0.940446808
49	11	0	0.96003945
50	11	0	0.979632091
51	12	0	0.999224733
52	12	0	1.01881738
53	12	0	1.03841002
54	12	0	1.05800266
55	13	0	1.0775953
56	13	0	1.09718794
57	13	0	1.11678058
58	13	0	1.13637323
59	14	0	1.15596587
60	14	0	1.17555851
61	14	0	1.19515115
62	14	0	1.21474379
63	15	0	1.23433644
64	15	0	1.25392908
65	15	0	1.27352172
66	15	0	1.29311436
67	16	0	1.312707
68	16	0	1.33229964
69	16	0	1.35189229
70	16	0	1.37148493
71	17	0	1.39107757
72	17	0	1.41067021
73	17	0	1.43026285
74	17	0	1.4498555
75	18	0	1.46944814
76	18	0	1.48904078
77	18	0	1.50863342
78	18	0	1.52822606
79	19	0	1.5478187
80	19	0	1.56741135
81	19	0	1.58700399
82	19	0	1.60659663
83	20	0	1.62618927
84	20	0	1.64578191
85	20	0	1.66537456
86	20	0	1.6849672
87	21	0	1.70455984
88	21	0	1.72415248
89	21	0	1.74374512
90	21	0	1.76333776
91	21	0	1.78293041
92	22	0	1.80252305
93	22	0	1.82211569
94	22	0	1.84170833
95	22	0	1.86130097
96	23	0	1.88089362
97	23	0	1.90048626
98	23	0	1.9200789
99	23	0	1.93967154
100	24	0	1.95926418
101	24	0	1.97885682
102	25	0	1.99844947
103	25	0	2.01804211
104	25	0	2.03763475
105	25	0	2.05722739
106	26	0	2.07682003
107	26	0	2.09641268
108	26	0	2.11600532
109	26	0	2.13559796
110	26	0	2.1551906
111	27	0	2.17478324
112	27	0	2.19437588
113	27	0	2.21396853
114	27	0	2.23356117
115	28	0	2.25315381
116	28	0	2.27274645
117	28	0	2.29233909
118	28	0	2.31193174
119	29	0	2.33152438
120	29	0	2.35111702
121	29	0	2.37070966
122	29	0	2.3903023
123	30	0	2.40989494
124	30	0	2.42948759
125	30	0	2.44908023
126	30	0	2.46867287
127	30	0	2.48826551
128	31	0	2.50785815
129	31	0	2.5274508
130	31	0	2.54704344
131	31	0	2.56663608
132	32	0	2.58622872
133	32	0	2.60582136
