Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0164707474
2	2	0	0.0329414948
3	3	0	0.0494122423
4	3	0	0.0658829897
5	3	0	0.0823537371
6	4	0	0.0988244845
7	4	0	0.115295232
8	4	0	0.131765979
9	5	0	0.148236727
10	5	0	0.164707474
11	5	0	0.181178222
12	5	0	0.197648969
13	6	0	0.214119717
14	6	0	0.230590464
15	6	0	0.247061211
16	7	0	0.263531959
17	7	0	0.280002706
18	7	0	0.296473454
19	7	0	0.312944201
20	8	0	0.329414948
21	8	0	0.345885696
22	8	0	0.362356443
23	9	0	0.378827191
24	9	0	0.395297938
25	9	0	0.411768686
26	9	0	0.428239433
27	10	0	0.44471018
28	10	0	0.461180928
29	10	0	0.477651675
30	11	0	0.494122423
31	11	0	0.51059317
32	11	0	0.527063918
33	11	0	0.543534665
34	12	0	0.560005412
35	12	0	0.57647616
36	12	0	0.592946907
37	13	0	0.609417655
38	13	0	0.625888402
39	13	0	0.64235915
40	13	0	0.658829897
41	14	0	0.675300644
42	14	0	0.691771392
43	14	0	0.708242139
44	15	0	0.724712887
45	15	0	0.741183634
46	15	0	0.757654382
47	16	0	0.774125129
48	16	0	0.790595876
49	16	0	0.807066624
50	16	0	0.823537371
51	17	0	0.840008119
52	17	0	0.856478866
53	17	0	0.872949613
54	18	0	0.889420361
55	18	0	0.905891108
56	18	0	0.922361856
57	19	0	0.938832603
58	19	0	0.955303351
59	19	0	0.971774098
60	19	0	0.988244845
61	20	0	1.00471559
62	20	0	1.02118634
63	20	0	1.03765709
64	21	0	1.05412784
65	21	0	1.07059858
66	21	0	1.08706933
67	22	0	1.10354008
68	22	0	1.12001082
69	22	0	1.13648157
70	23	0	1.15295232
71	23	0	1.16942307
72	23	0	1.18589381
73	24	0	1.20236456
74	24	0	1.21883531
75	24	0	1.23530606
76	25	0	1.2517768
77	25	0	1.26824755
78	25	0	1.2847183
79	26	0	1.30118905
80	26	0	1.31765979
