Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0200175241
2	2	0	0.0400350481
3	2	0	0.0600525722
4	2	0	0.0800700962
5	2	0	0.10008762
6	3	0	0.120105144
7	3	0	0.140122668
8	3	0	0.160140192
9	3	0	0.180157717
10	3	0	0.200175241
11	4	0	0.220192765
12	4	0	0.240210289
13	4	0	0.260227813
14	4	0	0.280245337
15	4	0	0.300262861
16	5	0	0.320280385
17	5	0	0.340297909
18	5	0	0.360315433
19	5	0	0.380332957
20	6	0	0.400350481
21	6	0	0.420368005
22	6	0	0.440385529
23	6	0	0.460403053
24	6	0	0.480420577
25	7	0	0.500438102
26	7	0	0.520455626
27	7	0	0.54047315
28	7	0	0.560490674
29	7	0	0.580508198
30	8	0	0.600525722
31	8	0	0.620543246
32	8	0	0.64056077
33	8	0	0.660578294
34	9	0	0.680595818
35	9	0	0.700613342
36	9	0	0.720630866
37	9	0	0.74064839
38	9	0	0.760665914
39	10	0	0.780683438
40	10	0	0.800700962
41	10	0	0.820718487
42	10	0	0.840736011
43	11	0	0.860753535
44	11	0	0.880771059
45	11	0	0.900788583
46	11	0	0.920806107
47	11	0	0.940823631
48	12	0	0.960841155
49	12	0	0.980858679
50	12	0	1.0008762
51	12	0	1.02089373
52	13	0	1.04091125
53	13	0	1.06092878
54	13	0	1.0809463
55	13	0	1.10096382
56	14	0	1.12098135
57	14	0	1.14099887
58	14	0	1.1610164
59	14	0	1.18103392
60	14	0	1.20105144
61	15	0	1.22106897
62	15	0	1.24108649
63	15	0	1.26110402
64	15	0	1.28112154
65	16	0	1.30113906
66	16	0	1.32115659
67	16	0	1.34117411
68	16	0	1.36119164
69	17	0	1.38120916
70	17	0	1.40122668
71	17	0	1.42124421
72	17	0	1.44126173
73	18	0	1.46127926
74	18	0	1.48129678
75	18	0	1.5013143
76	18	0	1.52133183
77	18	0	1.54134935
78	19	0	1.56136688
79	19	0	1.5813844
80	19	0	1.60140192
81	19	0	1.62141945
82	20	0	1.64143697
83	20	0	1.6614545
84	20	0	1.68147202
85	20	0	1.70148955
86	21	0	1.72150707
87	21	0	1.74152459
88	21	0	1.76154212
89	21	0	1.78155964
90	22	0	1.80157717
91	22	0	1.82159469
92	22	0	1.84161221
93	22	0	1.86162974
94	23	0	1.88164726
95	23	0	1.90166479
96	23	0	1.92168231
97	23	0	1.94169983
98	24	0	1.96171736
99	24	0	1.98173488
100	24	0	2.00175241
