Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0238249696
2	1	0	0.0476499391
3	2	0	0.0714749087
4	2	0	0.0952998783
5	2	0	0.119124848
6	2	0	0.142949817
7	2	0	0.166774787
8	3	0	0.190599757
9	3	0	0.214424726
10	3	0	0.238249696
11	3	0	0.262074665
12	3	0	0.285899635
13	3	0	0.309724604
14	4	0	0.333549574
15	4	0	0.357374544
16	4	0	0.381199513
17	4	0	0.405024483
18	4	0	0.428849452
19	5	0	0.452674422
20	5	0	0.476499391
21	5	0	0.500324361
22	5	0	0.524149331
23	5	0	0.5479743
24	5	0	0.57179927
25	6	0	0.595624239
26	6	0	0.619449209
27	6	0	0.643274178
28	6	0	0.667099148
29	6	0	0.690924118
30	7	0	0.714749087
31	7	0	0.738574057
32	7	0	0.762399026
33	7	0	0.786223996
34	7	0	0.810048965
35	8	0	0.833873935
36	8	0	0.857698905
37	8	0	0.881523874
38	8	0	0.905348844
39	8	0	0.929173813
40	9	0	0.952998783
41	9	0	0.976823752
42	9	0	1.00064872
43	9	0	1.02447369
44	9	0	1.04829866
45	10	0	1.07212363
46	10	0	1.0959486
47	10	0	1.11977357
48	10	0	1.14359854
49	10	0	1.16742351
50	11	0	1.19124848
51	11	0	1.21507345
52	11	0	1.23889842
53	11	0	1.26272339
54	12	0	1.28654836
55	12	0	1.31037333
