Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0244883468
2	1	0	0.0489766936
3	1	0	0.0734650404
4	2	0	0.0979533873
5	2	0	0.122441734
6	2	0	0.146930081
7	2	0	0.171418428
8	2	0	0.195906775
9	3	0	0.220395121
10	3	0	0.244883468
11	3	0	0.269371815
12	3	0	0.293860162
13	3	0	0.318348509
14	3	0	0.342836855
15	4	0	0.367325202
16	4	0	0.391813549
17	4	0	0.416301896
18	4	0	0.440790243
19	4	0	0.46527859
20	5	0	0.489766936
21	5	0	0.514255283
22	5	0	0.53874363
23	5	0	0.563231977
24	5	0	0.587720324
25	5	0	0.61220867
26	6	0	0.636697017
27	6	0	0.661185364
28	6	0	0.685673711
29	6	0	0.710162058
30	6	0	0.734650404
31	7	0	0.759138751
32	7	0	0.783627098
33	7	0	0.808115445
34	7	0	0.832603792
35	7	0	0.857092139
36	8	0	0.881580485
37	8	0	0.906068832
38	8	0	0.930557179
39	8	0	0.955045526
40	8	0	0.979533873
41	8	0	1.00402222
42	9	0	1.02851057
43	9	0	1.05299891
44	9	0	1.07748726
45	9	0	1.10197561
46	9	0	1.12646395
47	10	0	1.1509523
48	10	0	1.17544065
49	10	0	1.19992899
50	10	0	1.22441734
51	10	0	1.24890569
52	11	0	1.27339403
53	11	0	1.29788238
54	11	0	1.32237073
55	11	0	1.34685907
56	11	0	1.37134742
57	12	0	1.39583577
58	12	0	1.42032412
59	12	0	1.44481246
60	12	0	1.46930081
61	12	0	1.49378916
62	13	0	1.5182775
63	13	0	1.54276585
