Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0165821404
2	3	0	0.0331642809
3	3	0	0.0497464213
4	3	0	0.0663285618
5	4	0	0.0829107022
6	4	0	0.0994928427
7	4	0	0.116074983
8	5	0	0.132657124
9	5	0	0.149239264
10	5	0	0.165821404
11	6	0	0.182403545
12	6	0	0.198985685
13	6	0	0.215567826
14	6	0	0.232149966
15	7	0	0.248732107
16	7	0	0.265314247
17	7	0	0.281896388
18	8	0	0.298478528
19	8	0	0.315060668
20	8	0	0.331642809
21	8	0	0.348224949
22	9	0	0.36480709
23	9	0	0.38138923
24	9	0	0.397971371
25	10	0	0.414553511
26	10	0	0.431135651
27	10	0	0.447717792
28	10	0	0.464299932
29	11	0	0.480882073
30	11	0	0.497464213
31	11	0	0.514046354
32	12	0	0.530628494
33	12	0	0.547210635
34	12	0	0.563792775
35	12	0	0.580374915
36	13	0	0.596957056
37	13	0	0.613539196
38	13	0	0.630121337
39	14	0	0.646703477
40	14	0	0.663285618
41	14	0	0.679867758
42	15	0	0.696449899
43	15	0	0.713032039
44	15	0	0.729614179
45	15	0	0.74619632
46	16	0	0.76277846
47	16	0	0.779360601
48	16	0	0.795942741
49	17	0	0.812524882
50	17	0	0.829107022
51	17	0	0.845689163
52	17	0	0.862271303
53	18	0	0.878853443
54	18	0	0.895435584
55	18	0	0.912017724
56	19	0	0.928599865
57	19	0	0.945182005
58	19	0	0.961764146
59	19	0	0.978346286
60	20	0	0.994928427
61	20	0	1.01151057
62	20	0	1.02809271
63	21	0	1.04467485
64	21	0	1.06125699
65	22	0	1.07783913
66	22	0	1.09442127
67	22	0	1.11100341
68	23	0	1.12758555
69	23	0	1.14416769
70	23	0	1.16074983
71	24	0	1.17733197
72	24	0	1.19391411
73	24	0	1.21049625
74	25	0	1.22707839
75	25	0	1.24366053
76	25	0	1.26024267
77	26	0	1.27682481
78	26	0	1.29340695
79	26	0	1.30998909
80	27	0	1.32657124
81	27	0	1.34315338
82	27	0	1.35973552
83	28	0	1.37631766
84	28	0	1.3928998
85	28	0	1.40948194
86	29	0	1.42606408
87	29	0	1.44264622
88	30	0	1.45922836
89	30	0	1.4758105
90	30	0	1.49239264
91	31	0	1.50897478
92	31	0	1.52555692
93	31	0	1.54213906
94	32	0	1.5587212
95	32	0	1.57530334
96	32	0	1.59188548
97	33	0	1.60846762
98	33	0	1.62504976
99	33	0	1.6416319
100	34	0	1.65821404
101	35	0	1.67479618
102	35	0	1.69137833
103	36	0	1.70796047
104	36	0	1.72454261
105	36	0	1.74112475
106	37	0	1.75770689
107	37	0	1.77428903
108	37	0	1.79087117
109	38	0	1.80745331
110	38	0	1.82403545
