Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0175875589
2	2	0	0.0351751178
3	2	0	0.0527626766
4	3	0	0.0703502355
5	3	0	0.0879377944
6	3	0	0.105525353
7	4	0	0.123112912
8	4	0	0.140700471
9	4	0	0.15828803
10	4	0	0.175875589
11	5	0	0.193463148
12	5	0	0.211050707
13	5	0	0.228638265
14	6	0	0.246225824
15	6	0	0.263813383
16	6	0	0.281400942
17	6	0	0.298988501
18	7	0	0.31657606
19	7	0	0.334163619
20	7	0	0.351751178
21	7	0	0.369338736
22	8	0	0.386926295
23	8	0	0.404513854
24	8	0	0.422101413
25	9	0	0.439688972
26	9	0	0.457276531
27	9	0	0.47486409
28	9	0	0.492451649
29	10	0	0.510039208
30	10	0	0.527626766
31	10	0	0.545214325
32	10	0	0.562801884
33	11	0	0.580389443
34	11	0	0.597977002
35	11	0	0.615564561
36	12	0	0.63315212
37	12	0	0.650739679
38	12	0	0.668327237
39	12	0	0.685914796
40	13	0	0.703502355
41	13	0	0.721089914
42	13	0	0.738677473
43	14	0	0.756265032
44	14	0	0.773852591
45	14	0	0.79144015
46	14	0	0.809027708
47	15	0	0.826615267
48	15	0	0.844202826
49	15	0	0.861790385
50	16	0	0.879377944
51	16	0	0.896965503
52	16	0	0.914553062
53	16	0	0.932140621
54	17	0	0.949728179
55	17	0	0.967315738
56	17	0	0.984903297
57	18	0	1.00249086
58	18	0	1.02007842
59	18	0	1.03766597
60	19	0	1.05525353
61	19	0	1.07284109
62	19	0	1.09042865
63	20	0	1.10801621
64	20	0	1.12560377
65	20	0	1.14319133
66	21	0	1.16077889
67	21	0	1.17836644
68	21	0	1.195954
69	22	0	1.21354156
70	22	0	1.23112912
71	22	0	1.24871668
72	23	0	1.26630424
73	23	0	1.2838918
74	23	0	1.30147936
75	24	0	1.31906692
76	24	0	1.33665447
77	24	0	1.35424203
78	25	0	1.37182959
79	25	0	1.38941715
80	25	0	1.40700471
81	26	0	1.42459227
82	26	0	1.44217983
83	26	0	1.45976739
84	27	0	1.47735495
85	27	0	1.4949425
86	27	0	1.51253006
87	28	0	1.53011762
88	28	0	1.54770518
89	28	0	1.56529274
90	29	0	1.5828803
91	29	0	1.60046786
92	29	0	1.61805542
93	30	0	1.63564298
94	30	0	1.65323053
95	30	0	1.67081809
96	31	0	1.68840565
