Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0175395988
2	2	0	0.0350791976
3	2	0	0.0526187964
4	2	0	0.0701583952
5	3	0	0.087697994
6	3	0	0.105237593
7	3	0	0.122777192
8	4	0	0.14031679
9	4	0	0.157856389
10	4	0	0.175395988
11	5	0	0.192935587
12	5	0	0.210475186
13	5	0	0.228014784
14	5	0	0.245554383
15	6	0	0.263093982
16	6	0	0.280633581
17	6	0	0.29817318
18	6	0	0.315712778
19	7	0	0.333252377
20	7	0	0.350791976
21	7	0	0.368331575
22	7	0	0.385871174
23	8	0	0.403410772
24	8	0	0.420950371
25	8	0	0.43848997
26	9	0	0.456029569
27	9	0	0.473569168
28	9	0	0.491108766
29	9	0	0.508648365
30	9	0	0.526187964
31	10	0	0.543727563
32	10	0	0.561267162
33	10	0	0.57880676
34	11	0	0.596346359
35	11	0	0.613885958
36	11	0	0.631425557
37	11	0	0.648965156
38	12	0	0.666504754
39	12	0	0.684044353
40	12	0	0.701583952
41	13	0	0.719123551
42	13	0	0.73666315
43	13	0	0.754202748
44	13	0	0.771742347
45	14	0	0.789281946
46	14	0	0.806821545
47	14	0	0.824361144
48	14	0	0.841900742
49	15	0	0.859440341
50	15	0	0.87697994
51	15	0	0.894519539
52	15	0	0.912059138
53	16	0	0.929598736
54	16	0	0.947138335
55	16	0	0.964677934
56	17	0	0.982217533
57	17	0	0.999757132
58	17	0	1.01729673
59	17	0	1.03483633
60	18	0	1.05237593
61	18	0	1.06991553
62	18	0	1.08745513
63	19	0	1.10499472
64	19	0	1.12253432
65	19	0	1.14007392
66	20	0	1.15761352
67	20	0	1.17515312
68	20	0	1.19269272
69	21	0	1.21023232
70	21	0	1.22777192
71	21	0	1.24531151
72	22	0	1.26285111
73	22	0	1.28039071
74	22	0	1.29793031
75	23	0	1.31546991
76	23	0	1.33300951
77	23	0	1.35054911
78	23	0	1.36808871
79	24	0	1.38562831
80	24	0	1.4031679
