Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0166147287
2	3	0	0.0332294575
3	3	0	0.0498441862
4	4	0	0.066458915
5	4	0	0.0830736437
6	4	0	0.0996883725
7	5	0	0.116303101
8	5	0	0.13291783
9	5	0	0.149532559
10	5	0	0.166147287
11	6	0	0.182762016
12	6	0	0.199376745
13	6	0	0.215991474
14	7	0	0.232606202
15	7	0	0.249220931
16	7	0	0.26583566
17	8	0	0.282450389
18	8	0	0.299065117
19	8	0	0.315679846
20	8	0	0.332294575
21	9	0	0.348909304
22	9	0	0.365524032
23	9	0	0.382138761
24	10	0	0.39875349
25	10	0	0.415368219
26	10	0	0.431982947
27	11	0	0.448597676
28	11	0	0.465212405
29	11	0	0.481827134
30	11	0	0.498441862
31	12	0	0.515056591
32	12	0	0.53167132
33	13	0	0.548286049
34	13	0	0.564900777
35	13	0	0.581515506
36	14	0	0.598130235
37	14	0	0.614744964
38	14	0	0.631359692
39	14	0	0.647974421
40	15	0	0.66458915
41	15	0	0.681203879
42	15	0	0.697818607
43	16	0	0.714433336
44	16	0	0.731048065
45	16	0	0.747662793
46	17	0	0.764277522
47	17	0	0.780892251
48	18	0	0.79750698
49	18	0	0.814121708
50	18	0	0.830736437
51	19	0	0.847351166
52	19	0	0.863965895
53	19	0	0.880580623
54	20	0	0.897195352
55	20	0	0.913810081
56	20	0	0.93042481
57	21	0	0.947039538
58	21	0	0.963654267
59	21	0	0.980268996
60	21	0	0.996883725
61	22	0	1.01349845
62	22	0	1.03011318
63	23	0	1.04672791
64	23	0	1.06334264
65	23	0	1.07995737
66	24	0	1.0965721
67	24	0	1.11318683
68	25	0	1.12980155
69	25	0	1.14641628
70	25	0	1.16303101
71	26	0	1.17964574
72	26	0	1.19626047
73	27	0	1.2128752
74	27	0	1.22948993
75	27	0	1.24610466
76	28	0	1.26271938
77	28	0	1.27933411
78	28	0	1.29594884
79	29	0	1.31256357
80	29	0	1.3291783
81	30	0	1.34579303
82	30	0	1.36240776
83	30	0	1.37902249
84	31	0	1.39563721
85	31	0	1.41225194
86	32	0	1.42886667
87	32	0	1.4454814
88	33	0	1.46209613
89	33	0	1.47871086
90	33	0	1.49532559
91	34	0	1.51194032
92	34	0	1.52855504
93	35	0	1.54516977
94	35	0	1.5617845
95	35	0	1.57839923
96	36	0	1.59501396
97	36	0	1.61162869
98	37	0	1.62824342
99	37	0	1.64485815
100	38	0	1.66147287
101	39	0	1.6780876
102	39	0	1.69470233
103	40	0	1.71131706
104	40	0	1.72793179
105	40	0	1.74454652
106	41	0	1.76116125
107	41	0	1.77777598
108	42	0	1.7943907
109	42	0	1.81100543
110	42	0	1.82762016
111	43	0	1.84423489
112	43	0	1.86084962
113	44	0	1.87746435
114	44	0	1.89407908
115	44	0	1.91069381
116	45	0	1.92730853
117	45	0	1.94392326
118	46	0	1.96053799
119	46	0	1.97715272
120	46	0	1.99376745
121	47	0	2.01038218
122	47	0	2.02699691
123	48	0	2.04361164
124	48	0	2.06022636
125	48	0	2.07684109
126	49	0	2.09345582
127	49	0	2.11007055
128	50	0	2.12668528
129	50	0	2.14330001
130	50	0	2.15991474
131	51	0	2.17652947
132	51	0	2.19314419
133	51	0	2.20975892
134	52	0	2.22637365
135	52	0	2.24298838
136	53	0	2.25960311
137	53	0	2.27621784
138	53	0	2.29283257
139	54	0	2.3094473
140	54	0	2.32606202
141	55	0	2.34267675
142	55	0	2.35929148
143	55	0	2.37590621
144	56	0	2.39252094
145	56	0	2.40913567
146	56	0	2.4257504
147	57	0	2.44236513
148	57	0	2.45897985
149	58	0	2.47559458
150	58	0	2.49220931
151	58	0	2.50882404
152	59	0	2.52543877
153	59	0	2.5420535
154	59	0	2.55866823
155	60	0	2.57528296
156	60	0	2.59189768
157	61	0	2.60851241
158	61	0	2.62512714
159	61	0	2.64174187
160	62	0	2.6583566
161	62	0	2.67497133
162	62	0	2.69158606
163	63	0	2.70820079
164	63	0	2.72481551
165	64	0	2.74143024
166	64	0	2.75804497
167	64	0	2.7746597
168	65	0	2.79127443
169	65	0	2.80788916
170	65	0	2.82450389
171	66	0	2.84111862
172	66	0	2.85773334
173	67	0	2.87434807
174	67	0	2.8909628
175	67	0	2.90757753
176	68	0	2.92419226
177	68	0	2.94080699
178	68	0	2.95742172
179	69	0	2.97403645
180	69	0	2.99065117
181	69	0	3.0072659
182	70	0	3.02388063
183	70	0	3.04049536
184	71	0	3.05711009
185	71	0	3.07372482
186	71	0	3.09033955
187	72	0	3.10695428
188	72	0	3.123569
189	72	0	3.14018373
190	73	0	3.15679846
191	73	0	3.17341319
192	74	0	3.19002792
193	74	0	3.20664265
194	74	0	3.22325738
195	75	0	3.23987211
196	75	0	3.25648683
197	76	0	3.27310156
198	76	0	3.28971629
199	76	0	3.30633102
200	77	0	3.32294575
201	78	0	3.33956048
202	79	0	3.35617521
203	79	0	3.37278994
204	79	0	3.38940466
205	80	0	3.40601939
206	80	0	3.42263412
207	81	0	3.43924885
208	81	0	3.45586358
209	81	0	3.47247831
210	82	0	3.48909304
211	82	0	3.50570777
212	82	0	3.52232249
213	83	0	3.53893722
