Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0198520302
2	2	0	0.0397040604
3	2	0	0.0595560906
4	2	0	0.0794081208
5	2	0	0.099260151
6	3	0	0.119112181
7	3	0	0.138964211
8	3	0	0.158816242
9	3	0	0.178668272
10	4	0	0.198520302
11	4	0	0.218372332
12	4	0	0.238224362
13	4	0	0.258076393
14	4	0	0.277928423
15	5	0	0.297780453
16	5	0	0.317632483
17	5	0	0.337484514
18	5	0	0.357336544
19	6	0	0.377188574
20	6	0	0.397040604
21	6	0	0.416892634
22	6	0	0.436744665
23	6	0	0.456596695
24	7	0	0.476448725
25	7	0	0.496300755
26	7	0	0.516152785
27	7	0	0.536004816
28	7	0	0.555856846
29	8	0	0.575708876
30	8	0	0.595560906
31	8	0	0.615412936
32	8	0	0.635264967
33	8	0	0.655116997
34	9	0	0.674969027
35	9	0	0.694821057
36	9	0	0.714673087
37	9	0	0.734525118
38	10	0	0.754377148
39	10	0	0.774229178
40	10	0	0.794081208
41	10	0	0.813933238
42	10	0	0.833785269
43	11	0	0.853637299
44	11	0	0.873489329
45	11	0	0.893341359
46	11	0	0.913193389
47	12	0	0.93304542
48	12	0	0.95289745
49	12	0	0.97274948
50	12	0	0.99260151
51	12	0	1.01245354
52	13	0	1.03230557
53	13	0	1.0521576
54	13	0	1.07200963
55	13	0	1.09186166
56	14	0	1.11171369
57	14	0	1.13156572
58	14	0	1.15141775
59	14	0	1.17126978
60	15	0	1.19112181
61	15	0	1.21097384
62	15	0	1.23082587
63	15	0	1.2506779
64	16	0	1.27052993
65	16	0	1.29038196
66	16	0	1.31023399
67	16	0	1.33008602
68	17	0	1.34993805
69	17	0	1.36979008
70	17	0	1.38964211
