Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0165246764
2	2	0	0.0330493528
3	3	0	0.0495740293
4	3	0	0.0660987057
5	3	0	0.0826233821
6	4	0	0.0991480585
7	4	0	0.115672735
8	4	0	0.132197411
9	4	0	0.148722088
10	5	0	0.165246764
11	5	0	0.181771441
12	5	0	0.198296117
13	6	0	0.214820794
14	6	0	0.23134547
15	6	0	0.247870146
16	6	0	0.264394823
17	7	0	0.280919499
18	7	0	0.297444176
19	7	0	0.313968852
20	7	0	0.330493528
21	8	0	0.347018205
22	8	0	0.363542881
23	8	0	0.380067558
24	9	0	0.396592234
25	9	0	0.413116911
26	9	0	0.429641587
27	9	0	0.446166263
28	10	0	0.46269094
29	10	0	0.479215616
30	10	0	0.495740293
31	11	0	0.512264969
32	11	0	0.528789646
33	11	0	0.545314322
34	11	0	0.561838998
35	12	0	0.578363675
36	12	0	0.594888351
37	12	0	0.611413028
38	13	0	0.627937704
39	13	0	0.644462381
40	13	0	0.660987057
41	13	0	0.677511733
42	14	0	0.69403641
43	14	0	0.710561086
44	14	0	0.727085763
45	15	0	0.743610439
46	15	0	0.760135116
47	15	0	0.776659792
48	16	0	0.793184468
49	16	0	0.809709145
50	16	0	0.826233821
51	16	0	0.842758498
52	17	0	0.859283174
53	17	0	0.875807851
54	17	0	0.892332527
55	18	0	0.908857203
56	18	0	0.92538188
57	18	0	0.941906556
58	19	0	0.958431233
59	19	0	0.974955909
60	19	0	0.991480585
61	19	0	1.00800526
62	20	0	1.02452994
63	20	0	1.04105461
64	20	0	1.05757929
65	21	0	1.07410397
66	21	0	1.09062864
67	21	0	1.10715332
68	22	0	1.123678
69	22	0	1.14020267
70	22	0	1.15672735
71	23	0	1.17325203
72	23	0	1.1897767
73	23	0	1.20630138
74	24	0	1.22282606
75	24	0	1.23935073
76	24	0	1.25587541
77	25	0	1.27240008
78	25	0	1.28892476
79	26	0	1.30544944
80	26	0	1.32197411
81	26	0	1.33849879
82	27	0	1.35502347
83	27	0	1.37154814
84	27	0	1.38807282
85	28	0	1.4045975
86	28	0	1.42112217
