Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0162818526
2	3	0	0.0325637053
3	3	0	0.0488455579
4	4	0	0.0651274106
5	4	0	0.0814092632
6	4	0	0.0976911159
7	5	0	0.113972969
8	5	0	0.130254821
9	5	0	0.146536674
10	6	0	0.162818526
11	6	0	0.179100379
12	6	0	0.195382232
13	6	0	0.211664084
14	7	0	0.227945937
15	7	0	0.24422779
16	7	0	0.260509642
17	8	0	0.276791495
18	8	0	0.293073348
19	8	0	0.3093552
20	9	0	0.325637053
21	9	0	0.341918906
22	9	0	0.358200758
23	10	0	0.374482611
24	10	0	0.390764464
25	10	0	0.407046316
26	10	0	0.423328169
27	11	0	0.439610021
28	11	0	0.455891874
29	11	0	0.472173727
30	12	0	0.488455579
31	12	0	0.504737432
32	12	0	0.521019285
33	13	0	0.537301137
34	13	0	0.55358299
35	13	0	0.569864843
36	14	0	0.586146695
37	14	0	0.602428548
38	14	0	0.618710401
39	14	0	0.634992253
40	15	0	0.651274106
41	15	0	0.667555958
42	15	0	0.683837811
43	16	0	0.700119664
44	16	0	0.716401516
45	16	0	0.732683369
46	17	0	0.748965222
47	17	0	0.765247074
48	17	0	0.781528927
49	18	0	0.79781078
50	18	0	0.814092632
51	18	0	0.830374485
52	19	0	0.846656338
53	19	0	0.86293819
54	19	0	0.879220043
55	19	0	0.895501896
56	20	0	0.911783748
57	20	0	0.928065601
58	20	0	0.944347453
59	21	0	0.960629306
60	21	0	0.976911159
61	21	0	0.993193011
62	22	0	1.00947486
63	22	0	1.02575672
64	22	0	1.04203857
65	23	0	1.05832042
66	23	0	1.07460227
67	23	0	1.09088413
68	24	0	1.10716598
69	24	0	1.12344783
70	24	0	1.13972969
71	25	0	1.15601154
72	25	0	1.17229339
73	26	0	1.18857524
74	26	0	1.2048571
